chamber,session,roll call,member,vote
House,1,70,J000288,Yes
House,1,70,J000299,Yes
House,1,70,J000292,Yes
House,1,70,J000301,Yes
House,1,70,J000126,Yes
House,1,70,J000255,Not Voting
House,1,70,J000289,Yes
House,1,70,J000295,Yes
House,1,70,J000302,Yes
House,1,70,K000009,Yes
House,1,70,K000386,Yes
House,1,70,K000375,Yes
House,1,70,K000385,Yes
House,1,70,K000388,Yes
House,1,70,K000376,Yes
House,1,70,K000379,Yes
House,1,70,K000389,Yes
House,1,70,K000380,Yes
House,1,70,K000381,Yes
House,1,70,K000394,Yes
House,1,70,K000188,Yes
House,1,70,K000362,Yes
House,1,70,K000210,Yes
House,1,70,K000378,Yes
House,1,70,K000368,Yes
House,1,70,K000391,Yes
House,1,70,K000382,Yes
House,1,70,K000392,Yes
House,1,70,L000585,Yes
House,1,70,L000578,Not Voting
House,1,70,L000588,Yes
House,1,70,L000564,Yes
House,1,70,L000559,Yes
House,1,70,L000560,Yes
House,1,70,L000557,Yes
House,1,70,L000566,Yes
House,1,70,L000581,Yes
House,1,70,L000586,Yes
House,1,70,L000551,Yes
House,1,70,L000590,Yes
House,1,70,L000589,Yes
House,1,70,L000593,Yes
House,1,70,L000592,Yes
House,1,70,L000287,Yes
House,1,70,L000582,Yes
House,1,70,L000563,Yes
House,1,70,L000565,Yes
House,1,70,L000397,Yes
House,1,70,L000576,Yes
House,1,70,L000583,Yes
House,1,70,L000579,Yes
House,1,70,L000480,Yes
House,1,70,L000491,Yes
House,1,70,L000569,Yes
House,1,70,L000570,Yes
House,1,70,L000591,Yes
House,1,70,L000562,Yes
House,1,70,M001203,Yes
House,1,70,M000087,Yes
House,1,70,M001185,Yes
House,1,70,M001158,Yes
House,1,70,M001198,Yes
House,1,70,M001184,Yes
House,1,70,M001199,Yes
House,1,70,M001163,Yes
House,1,70,M001209,Yes
House,1,70,M001208,Yes
House,1,70,M001165,Not Voting
House,1,70,M001157,Yes
House,1,70,M001177,Yes
House,1,70,M001143,Yes
House,1,70,M001200,Yes
House,1,70,M000312,Yes
House,1,70,M001156,Yes
House,1,70,M001180,Yes
House,1,70,M001166,Yes
House,1,70,M001187,Not Voting
House,1,70,M001137,Yes
House,1,70,M001188,Yes
House,1,70,M001204,Yes
House,1,70,M001205,Yes
House,1,70,M001201,Yes
House,1,70,M001194,Yes
House,1,70,M001195,Yes
House,1,70,M001160,Yes
House,1,70,M001206,Yes
House,1,70,M001196,Yes
House,1,70,M001207,Yes
House,1,70,M001190,Yes
House,1,70,M001202,Yes
House,1,70,N000002,Not Voting
House,1,70,N000179,Yes
House,1,70,N000015,Yes
House,1,70,N000191,Yes
House,1,70,N000189,Yes
House,1,70,N000188,Yes
House,1,70,N000190,Yes
House,1,70,N000181,Yes
House,1,70,O000171,Yes
House,1,70,O000172,Yes
House,1,70,O000168,Yes
House,1,70,O000173,Yes
House,1,70,P000601,Yes
House,1,70,P000034,Yes
House,1,70,P000609,Yes
House,1,70,P000613,Yes
House,1,70,P000614,Yes
House,1,70,P000096,Yes
House,1,70,P000604,Yes
House,1,70,P000615,Yes
House,1,70,P000593,Yes
House,1,70,P000605,Yes
House,1,70,P000608,Yes
House,1,70,P000258,Yes
House,1,70,P000616,Yes
House,1,70,P000597,Yes
House,1,70,P000607,Yes
House,1,70,P000618,Yes
House,1,70,P000599,Yes
House,1,70,P000617,Yes
House,1,70,P000523,Yes
House,1,70,Q000023,Yes
House,1,70,R000606,Yes
House,1,70,R000601,Yes
House,1,70,R000585,Yes
House,1,70,R000610,Yes
House,1,70,R000602,Yes
House,1,70,R000597,Yes
House,1,70,R000588,Yes
House,1,70,R000611,Yes
House,1,70,R000591,Yes
House,1,70,M001159,Yes
House,1,70,R000582,Yes
House,1,70,R000575,Yes
House,1,70,R000395,Yes
House,1,70,R000607,Yes
House,1,70,R000613,Yes
House,1,70,R000612,Yes
House,1,70,R000616,Yes
House,1,70,R000603,Yes
House,1,70,R000614,Yes
House,1,70,R000486,Yes
House,1,70,R000599,Yes
House,1,70,R000576,Yes
House,1,70,R000515,Yes
House,1,70,R000609,Not Voting
House,1,70,R000577,Yes
House,1,70,S001156,Yes
House,1,70,S001168,Yes
House,1,70,S001176,Yes
House,1,70,S001205,Yes
House,1,70,S001145,Yes
House,1,70,S001150,Yes
House,1,70,S001190,Yes
House,1,70,S001180,Yes
House,1,70,S001216,Yes
House,1,70,S001183,Yes
House,1,70,S000185,Yes
House,1,70,S001189,Yes
House,1,70,S001157,Yes
House,1,70,S000244,Yes
House,1,70,S000248,Yes
House,1,70,S001185,Yes
House,1,70,S001206,Yes
House,1,70,S000344,Yes
House,1,70,S001207,Yes
House,1,70,S000364,Yes
House,1,70,S001148,Yes
House,1,70,S001165,Not Voting
House,1,70,S001208,Yes
House,1,70,S001195,Yes
House,1,70,S001172,Yes
House,1,70,S000522,Yes
House,1,70,S000510,Yes
House,1,70,S001199,Yes
House,1,70,S001200,Yes
House,1,70,S001209,Yes
House,1,70,S001210,Yes
House,1,70,S001175,Yes
House,1,70,S001211,Yes
House,1,70,S001212,Yes
House,1,70,S001196,Yes
House,1,70,S001213,Yes
House,1,70,S001214,Not Voting
House,1,70,S001215,Yes
House,1,70,S001192,Yes
House,1,70,S001187,Yes
House,1,70,S001201,Yes
House,1,70,S001193,Yes
House,1,70,T000472,Yes
House,1,70,T000479,Yes
House,1,70,T000460,Yes
House,1,70,T000193,Yes
House,1,70,T000467,Yes
House,1,70,T000238,Yes
House,1,70,T000480,Yes
House,1,70,T000470,Yes
House,1,70,T000468,Yes
House,1,70,T000481,Yes
House,1,70,T000469,Yes
House,1,70,T000474,Yes
House,1,70,T000484,Yes
House,1,70,T000482,Yes
House,1,70,T000483,Yes
House,1,70,T000463,Yes
House,1,70,U000040,Yes
House,1,70,U000031,Yes
House,1,70,V000133,Yes
House,1,70,V000130,Yes
House,1,70,V000131,Yes
House,1,70,V000132,Yes
House,1,70,V000081,Yes
House,1,70,V000108,Yes
House,1,70,W000812,Yes
House,1,70,W000798,Yes
House,1,70,W000791,Yes
House,1,70,W000819,Yes
House,1,70,W000813,Yes
House,1,70,W000823,Yes
House,1,70,W000797,Yes
House,1,70,W000187,Yes
House,1,70,W000824,Yes
House,1,70,W000822,Yes
House,1,70,W000814,Yes
House,1,70,W000806,Yes
House,1,70,W000800,Yes
House,1,70,W000815,Yes
House,1,70,W000821,Yes
House,1,70,W000825,Yes
House,1,70,W000826,Yes
House,1,70,W000816,Yes
House,1,70,W000808,Not Voting
House,1,70,W000795,Yes
House,1,70,W000804,Yes
House,1,70,W000809,Yes
House,1,70,W000810,Yes
House,1,70,W000827,Yes
House,1,70,Y000062,Yes
House,1,70,Y000065,Yes
House,1,70,Y000033,Yes
House,1,70,Z000017,Yes
House,1,70,P000197,Speaker
House,1,69,A000374,No
House,1,69,A000370,Yes
House,1,69,A000055,No
House,1,69,A000371,Yes
House,1,69,A000372,No
House,1,69,A000376,Not Voting
House,1,69,A000367,No
House,1,69,A000369,No
House,1,69,A000377,No
House,1,69,A000375,No
House,1,69,A000378,Yes
House,1,69,B001291,No
House,1,69,B001298,No
House,1,69,B001307,No
House,1,69,B001306,No
House,1,69,B001299,No
House,1,69,B001282,No
House,1,69,B001300,Yes
House,1,69,B001270,Yes
House,1,69,B001281,Yes
House,1,69,B001287,Yes
House,1,69,B001301,No
House,1,69,B001292,Yes
House,1,69,B001302,No
House,1,69,B001257,No
House,1,69,B000490,Yes
House,1,69,B001250,No
House,1,69,B000574,Yes
House,1,69,B001303,Yes
House,1,69,B001278,Yes
House,1,69,B001295,No
House,1,69,B001296,Yes
House,1,69,B000755,No
House,1,69,B001308,Yes
House,1,69,B001274,No
House,1,69,B001284,No
House,1,69,B001304,Yes
House,1,69,B001285,Yes
House,1,69,B001260,No
House,1,69,B001297,No
House,1,69,B001275,No
House,1,69,B001305,No
House,1,69,B001309,No
House,1,69,B001248,No
House,1,69,B001286,Yes
House,1,69,B001251,Yes
House,1,69,B001289,No
House,1,69,C000059,No
House,1,69,C001112,Yes
House,1,69,C001097,Yes
House,1,69,C001072,Yes
House,1,69,C001103,No
House,1,69,C001051,No
House,1,69,C001090,Yes
House,1,69,C001055,Yes
House,1,69,C001117,Yes
House,1,69,C001066,Yes
House,1,69,C001091,Yes
House,1,69,C000266,No
House,1,69,C001109,No
House,1,69,C001080,Yes
House,1,69,C001084,Yes
House,1,69,C001123,Yes
House,1,69,C001101,Yes
House,1,69,C001067,Yes
House,1,69,C001049,Yes
House,1,69,C001061,Not Voting
House,1,69,C001118,No
House,1,69,C001115,No
House,1,69,C000537,Yes
House,1,69,C001068,Yes
House,1,69,C001053,No
House,1,69,C001093,No
House,1,69,C001092,No
House,1,69,C001108,No
House,1,69,C001062,No
House,1,69,C001078,Yes
House,1,69,C001094,No
House,1,69,C000754,Yes
House,1,69,C001110,Yes
House,1,69,C001059,Yes
House,1,69,C001069,Yes
House,1,69,C001124,Yes
House,1,69,C001119,Yes
House,1,69,C001087,No
House,1,69,C001120,No
House,1,69,C001111,Yes
House,1,69,C001121,Yes
House,1,69,C001063,Yes
House,1,69,C000984,Not Voting
House,1,69,C001122,Yes
House,1,69,C001114,No
House,1,69,D000629,Yes
House,1,69,D000626,No
House,1,69,D000598,Yes
House,1,69,D000096,Yes
House,1,69,D000619,No
House,1,69,D000631,Yes
House,1,69,D000191,Yes
House,1,69,D000197,Yes
House,1,69,D000216,Yes
House,1,69,D000617,Yes
House,1,69,D000630,Yes
House,1,69,D000627,Yes
House,1,69,D000623,Yes
House,1,69,D000616,No
House,1,69,D000610,Yes
House,1,69,D000600,No
House,1,69,D000624,Not Voting
House,1,69,D000399,Yes
House,1,69,D000482,Yes
House,1,69,D000614,No
House,1,69,D000615,No
House,1,69,D000628,No
House,1,69,E000294,No
House,1,69,E000179,Yes
House,1,69,E000299,Yes
House,1,69,E000215,Yes
House,1,69,E000297,Yes
House,1,69,E000298,No
House,1,69,E000296,Yes
House,1,69,F000465,No
House,1,69,F000467,Yes
House,1,69,F000466,No
House,1,69,F000459,No
House,1,69,F000468,Yes
House,1,69,F000461,No
House,1,69,F000449,No
House,1,69,F000454,Yes
House,1,69,F000450,No
House,1,69,F000462,Yes
House,1,69,F000455,Yes
House,1,69,F000469,No
House,1,69,G000571,Yes
House,1,69,G000578,No
House,1,69,G000579,No
House,1,69,G000574,Yes
House,1,69,G000559,Yes
House,1,69,G000586,Yes
House,1,69,G000587,Yes
House,1,69,G000584,No
House,1,69,G000563,No
House,1,69,G000552,No
House,1,69,G000592,Yes
House,1,69,G000585,Yes
House,1,69,G000588,No
House,1,69,G000581,Yes
House,1,69,G000589,No
House,1,69,G000565,No
House,1,69,G000583,Yes
House,1,69,G000377,No
House,1,69,G000560,No
House,1,69,G000577,No
House,1,69,G000546,No
House,1,69,G000590,No
House,1,69,G000553,Yes
House,1,69,G000568,No
House,1,69,G000551,Not Voting
House,1,69,G000576,No
House,1,69,G000591,No
House,1,69,G000558,No
House,1,69,H001080,Yes
House,1,69,H001088,No
House,1,69,H001090,Yes
House,1,69,H001052,No
House,1,69,H001053,No
House,1,69,H000324,Not Voting
House,1,69,H001081,Yes
House,1,69,H001064,Yes
House,1,69,H001082,No
House,1,69,H001056,No
House,1,69,H001071,No
House,1,69,H001077,No
House,1,69,H001038,Yes
House,1,69,H001072,No
House,1,69,H001087,Yes
House,1,69,H001047,Yes
House,1,69,H001065,No
House,1,69,H001074,No
House,1,69,H001083,Yes
House,1,69,H001066,Yes
House,1,69,H001085,Yes
House,1,69,H000874,Yes
House,1,69,H001067,No
House,1,69,H001068,Yes
House,1,69,H001058,No
House,1,69,H001048,No
House,1,69,H001073,No
House,1,69,J000032,Yes
House,1,69,J000298,Yes
House,1,69,J000294,Yes
House,1,69,J000288,Yes
House,1,69,J000299,No
House,1,69,J000292,No
House,1,69,J000301,No
House,1,69,J000126,Yes
House,1,69,J000255,Not Voting
House,1,69,J000289,No
House,1,69,J000295,No
House,1,69,J000302,No
House,1,69,K000009,Yes
House,1,69,K000386,No
House,1,69,K000375,Yes
House,1,69,K000385,Yes
House,1,69,K000388,No
House,1,69,K000376,No
House,1,69,K000379,Yes
House,1,69,K000389,Yes
House,1,69,K000380,Yes
House,1,69,K000381,Yes
House,1,69,K000394,Yes
House,1,69,K000188,Yes
House,1,69,K000362,No
House,1,69,K000210,No
House,1,69,K000378,No
House,1,69,K000368,Yes
House,1,69,K000391,Yes
House,1,69,K000382,Yes
House,1,69,K000392,No
House,1,69,L000585,No
House,1,69,L000578,Not Voting
House,1,69,L000588,Yes
House,1,69,L000564,No
House,1,69,L000559,Yes
House,1,69,L000560,Yes
House,1,69,L000557,Yes
House,1,69,L000566,No
House,1,69,L000581,Yes
House,1,69,L000586,Yes
House,1,69,L000551,Yes
House,1,69,L000590,Yes
House,1,69,L000589,No
House,1,69,L000593,Yes
House,1,69,L000592,Yes
House,1,69,L000287,Yes
House,1,69,L000582,Yes
House,1,69,L000563,Yes
House,1,69,L000565,Yes
House,1,69,L000397,Yes
House,1,69,L000576,No
House,1,69,L000583,No
House,1,69,L000579,Yes
House,1,69,L000480,Yes
House,1,69,L000491,No
House,1,69,L000569,No
House,1,69,L000570,Yes
House,1,69,L000591,Yes
House,1,69,L000562,Yes
House,1,69,M001203,Yes
House,1,69,M000087,Yes
House,1,69,M001185,Yes
House,1,69,M001158,No
House,1,69,M001198,No
House,1,69,M001184,No
House,1,69,M001199,No
House,1,69,M001163,Yes
House,1,69,M001209,Yes
House,1,69,M001208,Yes
House,1,69,M001165,Not Voting
House,1,69,M001157,No
House,1,69,M001177,No
House,1,69,M001143,Yes
House,1,69,M001200,Yes
House,1,69,M000312,Yes
House,1,69,M001156,No
House,1,69,M001180,No
House,1,69,M001166,Yes
House,1,69,M001187,Not Voting
House,1,69,M001137,Yes
House,1,69,M001188,Yes
House,1,69,M001204,No
House,1,69,M001205,No
House,1,69,M001201,No
House,1,69,M001194,No
House,1,69,M001195,No
House,1,69,M001160,Yes
House,1,69,M001206,Yes
House,1,69,M001196,Yes
House,1,69,M001207,Yes
House,1,69,M001190,No
House,1,69,M001202,Yes
House,1,69,N000002,Not Voting
House,1,69,N000179,Yes
House,1,69,N000015,Yes
House,1,69,N000191,Yes
House,1,69,N000189,No
House,1,69,N000188,Yes
House,1,69,N000190,No
House,1,69,N000181,No
House,1,69,O000171,Yes
House,1,69,O000172,Yes
House,1,69,O000168,No
House,1,69,O000173,Yes
House,1,69,P000601,No
House,1,69,P000034,Yes
House,1,69,P000609,No
House,1,69,P000613,Yes
House,1,69,P000614,Yes
House,1,69,P000096,Yes
House,1,69,P000604,Yes
House,1,69,P000615,No
House,1,69,P000593,Yes
House,1,69,P000605,No
House,1,69,P000608,Yes
House,1,69,P000258,Yes
House,1,69,P000616,Yes
House,1,69,P000597,Yes
House,1,69,P000607,Yes
House,1,69,P000618,Yes
House,1,69,P000599,No
House,1,69,P000617,Yes
House,1,69,P000523,Yes
House,1,69,Q000023,Yes
House,1,69,R000606,Yes
House,1,69,R000601,No
House,1,69,R000585,No
House,1,69,R000610,No
House,1,69,R000602,Yes
House,1,69,R000597,No
House,1,69,R000588,Yes
House,1,69,R000611,No
House,1,69,R000591,No
House,1,69,M001159,No
House,1,69,R000582,No
House,1,69,R000575,No
House,1,69,R000395,No
House,1,69,R000607,No
House,1,69,R000613,Yes
House,1,69,R000612,No
House,1,69,R000616,Yes
House,1,69,R000603,No
House,1,69,R000614,No
House,1,69,R000486,Yes
House,1,69,R000599,Yes
House,1,69,R000576,Yes
House,1,69,R000515,Yes
House,1,69,R000609,No
House,1,69,R000577,Yes
House,1,69,S001156,Yes
House,1,69,S001168,Yes
House,1,69,S001176,No
House,1,69,S001205,Yes
House,1,69,S001145,Yes
House,1,69,S001150,Yes
House,1,69,S001190,Yes
House,1,69,S001180,Yes
House,1,69,S001216,Yes
House,1,69,S001183,No
House,1,69,S000185,Yes
House,1,69,S001189,No
House,1,69,S001157,Yes
House,1,69,S000244,No
House,1,69,S000248,Yes
House,1,69,S001185,Yes
House,1,69,S001206,Yes
House,1,69,S000344,Yes
House,1,69,S001207,Yes
House,1,69,S000364,No
House,1,69,S001148,No
House,1,69,S001165,Not Voting
House,1,69,S001208,Yes
House,1,69,S001195,No
House,1,69,S001172,No
House,1,69,S000522,No
House,1,69,S000510,Yes
House,1,69,S001199,No
House,1,69,S001200,Yes
House,1,69,S001209,Yes
House,1,69,S001210,No
House,1,69,S001175,Yes
House,1,69,S001211,Yes
House,1,69,S001212,No
House,1,69,S001196,No
House,1,69,S001213,No
House,1,69,S001214,Not Voting
House,1,69,S001215,Yes
House,1,69,S001192,No
House,1,69,S001187,No
House,1,69,S001201,Yes
House,1,69,S001193,Yes
House,1,69,T000472,Yes
House,1,69,T000479,No
House,1,69,T000460,Yes
House,1,69,T000193,Yes
House,1,69,T000467,No
House,1,69,T000238,No
House,1,69,T000480,No
House,1,69,T000470,No
House,1,69,T000468,Yes
House,1,69,T000481,Yes
House,1,69,T000469,Yes
House,1,69,T000474,Yes
House,1,69,T000484,Yes
House,1,69,T000482,Yes
House,1,69,T000483,Yes
House,1,69,T000463,No
House,1,69,U000040,Yes
House,1,69,U000031,No
House,1,69,V000133,Yes
House,1,69,V000130,Yes
House,1,69,V000131,Yes
House,1,69,V000132,Yes
House,1,69,V000081,Yes
House,1,69,V000108,Yes
House,1,69,W000812,No
House,1,69,W000798,No
House,1,69,W000791,No
House,1,69,W000819,No
House,1,69,W000813,No
House,1,69,W000823,No
House,1,69,W000797,Yes
House,1,69,W000187,Yes
House,1,69,W000824,No
House,1,69,W000822,Yes
House,1,69,W000814,No
House,1,69,W000806,No
House,1,69,W000800,Yes
House,1,69,W000815,No
House,1,69,W000821,No
House,1,69,W000825,Yes
House,1,69,W000826,Yes
House,1,69,W000816,No
House,1,69,W000808,Not Voting
House,1,69,W000795,No
House,1,69,W000804,No
House,1,69,W000809,No
House,1,69,W000810,No
House,1,69,W000827,No
House,1,69,Y000062,Yes
House,1,69,Y000065,No
House,1,69,Y000033,No
House,1,69,Z000017,No
House,1,69,P000197,Speaker
House,1,68,A000374,No
House,1,68,A000370,Yes
House,1,68,A000055,No
House,1,68,A000371,Yes
House,1,68,A000372,No
House,1,68,A000376,Not Voting
House,1,68,A000367,No
House,1,68,A000369,No
House,1,68,A000377,No
House,1,68,A000375,No
House,1,68,A000378,Yes
House,1,68,B001291,No
House,1,68,B001298,No
House,1,68,B001307,No
House,1,68,B001306,No
House,1,68,B001299,No
House,1,68,B001282,No
House,1,68,B001300,Yes
House,1,68,B001270,Yes
House,1,68,B001281,Yes
House,1,68,B001287,Yes
House,1,68,B001301,No
House,1,68,B001292,Yes
House,1,68,B001302,No
House,1,68,B001257,No
House,1,68,B000490,Yes
House,1,68,B001250,No
House,1,68,B000574,Yes
House,1,68,B001303,Yes
House,1,68,B001278,Yes
House,1,68,B001295,No
House,1,68,B001296,Yes
House,1,68,B000755,No
House,1,68,B001308,Yes
House,1,68,B001274,No
House,1,68,B001284,No
House,1,68,B001304,Yes
House,1,68,B001285,Yes
House,1,68,B001260,No
House,1,68,B001297,No
House,1,68,B001275,No
House,1,68,B001305,No
House,1,68,B001309,No
House,1,68,B001248,No
House,1,68,B001286,Yes
House,1,68,B001251,Yes
House,1,68,B001289,No
House,1,68,C000059,No
House,1,68,C001112,Yes
House,1,68,C001097,Yes
House,1,68,C001072,Yes
House,1,68,C001103,No
House,1,68,C001051,No
House,1,68,C001090,Yes
House,1,68,C001055,Yes
House,1,68,C001117,Yes
House,1,68,C001066,Yes
House,1,68,C001091,Yes
House,1,68,C000266,No
House,1,68,C001109,No
House,1,68,C001080,Yes
House,1,68,C001084,Yes
House,1,68,C001123,Yes
House,1,68,C001101,Yes
House,1,68,C001067,Yes
House,1,68,C001049,Yes
House,1,68,C001061,Not Voting
House,1,68,C001118,No
House,1,68,C001115,No
House,1,68,C000537,Yes
House,1,68,C001068,Yes
House,1,68,C001053,No
House,1,68,C001093,No
House,1,68,C001092,No
House,1,68,C001108,No
House,1,68,C001062,No
House,1,68,C001078,Yes
House,1,68,C001094,No
House,1,68,C000754,Yes
House,1,68,C001110,Yes
House,1,68,C001059,Yes
House,1,68,C001069,Yes
House,1,68,C001124,Yes
House,1,68,C001119,Yes
House,1,68,C001087,No
House,1,68,C001120,No
House,1,68,C001111,Yes
House,1,68,C001121,Yes
House,1,68,C001063,Yes
House,1,68,C000984,Not Voting
House,1,68,C001122,Yes
House,1,68,C001114,No
House,1,68,D000629,Yes
House,1,68,D000626,No
House,1,68,D000598,Yes
House,1,68,D000096,Yes
House,1,68,D000619,No
House,1,68,D000631,Yes
House,1,68,D000191,Yes
House,1,68,D000197,Yes
House,1,68,D000216,Yes
House,1,68,D000617,Yes
House,1,68,D000630,Yes
House,1,68,D000627,Yes
House,1,68,D000623,Yes
House,1,68,D000616,No
House,1,68,D000610,Yes
House,1,68,D000600,No
House,1,68,D000624,Not Voting
House,1,68,D000399,Yes
House,1,68,D000482,Yes
House,1,68,D000614,No
House,1,68,D000615,No
House,1,68,D000628,No
House,1,68,E000294,No
House,1,68,E000179,Yes
House,1,68,E000299,Yes
House,1,68,E000215,Yes
House,1,68,E000297,Yes
House,1,68,E000298,No
House,1,68,E000296,Yes
House,1,68,F000465,No
House,1,68,F000467,Yes
House,1,68,F000466,No
House,1,68,F000459,No
House,1,68,F000468,Yes
House,1,68,F000461,No
House,1,68,F000449,No
House,1,68,F000454,Yes
House,1,68,F000450,No
House,1,68,F000462,Yes
House,1,68,F000455,Yes
House,1,68,F000469,No
House,1,68,G000571,Yes
House,1,68,G000578,No
House,1,68,G000579,No
House,1,68,G000574,Yes
House,1,68,G000559,Yes
House,1,68,G000586,Yes
House,1,68,G000587,Yes
House,1,68,G000584,No
House,1,68,G000563,No
House,1,68,G000552,No
House,1,68,G000592,Yes
House,1,68,G000585,Yes
House,1,68,G000588,No
House,1,68,G000581,Yes
House,1,68,G000589,No
House,1,68,G000565,No
House,1,68,G000583,Yes
House,1,68,G000377,No
House,1,68,G000560,No
House,1,68,G000577,No
House,1,68,G000546,No
House,1,68,G000590,No
House,1,68,G000553,Yes
House,1,68,G000568,No
House,1,68,G000551,Yes
House,1,68,G000576,No
House,1,68,G000591,No
House,1,68,G000558,No
House,1,68,H001080,Yes
House,1,68,H001088,No
House,1,68,H001090,Yes
House,1,68,H001052,No
House,1,68,H001053,No
House,1,68,H000324,Not Voting
House,1,68,H001081,Yes
House,1,68,H001064,Yes
House,1,68,H001082,No
House,1,68,H001056,No
House,1,68,H001071,No
House,1,68,H001077,No
House,1,68,H001038,Yes
House,1,68,H001072,No
House,1,68,H001087,Yes
House,1,68,H001047,Yes
House,1,68,H001065,No
House,1,68,H001074,No
House,1,68,H001083,Yes
House,1,68,H001066,Yes
House,1,68,H001085,Yes
House,1,68,H000874,Yes
House,1,68,H001067,No
House,1,68,H001068,Yes
House,1,68,H001058,No
House,1,68,H001048,No
House,1,68,H001073,No
House,1,68,J000032,Yes
House,1,68,J000298,Yes
House,1,68,J000294,Yes
House,1,68,J000288,Yes
House,1,68,J000299,No
House,1,68,J000292,No
House,1,68,J000301,No
House,1,68,J000126,Yes
House,1,68,J000255,Not Voting
House,1,68,J000289,No
House,1,68,J000295,No
House,1,68,J000302,No
House,1,68,K000009,Yes
House,1,68,K000386,No
House,1,68,K000375,Yes
House,1,68,K000385,Yes
House,1,68,K000388,No
House,1,68,K000376,No
House,1,68,K000379,Yes
House,1,68,K000389,Yes
House,1,68,K000380,Yes
House,1,68,K000381,Yes
House,1,68,K000394,Yes
House,1,68,K000188,Yes
House,1,68,K000362,No
House,1,68,K000210,No
House,1,68,K000378,No
House,1,68,K000368,Yes
House,1,68,K000391,Yes
House,1,68,K000382,Yes
House,1,68,K000392,No
House,1,68,L000585,No
House,1,68,L000578,Not Voting
House,1,68,L000588,Yes
House,1,68,L000564,No
House,1,68,L000559,Yes
House,1,68,L000560,Yes
House,1,68,L000557,Yes
House,1,68,L000566,No
House,1,68,L000581,Yes
House,1,68,L000586,Yes
House,1,68,L000551,Yes
House,1,68,L000590,Yes
House,1,68,L000589,No
House,1,68,L000593,Yes
House,1,68,L000592,Yes
House,1,68,L000287,Yes
House,1,68,L000582,Yes
House,1,68,L000563,Yes
House,1,68,L000565,Yes
House,1,68,L000397,Yes
House,1,68,L000576,No
House,1,68,L000583,Not Voting
House,1,68,L000579,Yes
House,1,68,L000480,Yes
House,1,68,L000491,No
House,1,68,L000569,No
House,1,68,L000570,Yes
House,1,68,L000591,Yes
House,1,68,L000562,Yes
House,1,68,M001203,Yes
House,1,68,M000087,Yes
House,1,68,M001185,Yes
House,1,68,M001158,No
House,1,68,M001198,No
House,1,68,M001184,No
House,1,68,M001199,No
House,1,68,M001163,Yes
House,1,68,M001209,Yes
House,1,68,M001208,Yes
House,1,68,M001165,Not Voting
House,1,68,M001157,Not Voting
House,1,68,M001177,No
House,1,68,M001143,Yes
House,1,68,M001200,Yes
House,1,68,M000312,Yes
House,1,68,M001156,Not Voting
House,1,68,M001180,No
House,1,68,M001166,Yes
House,1,68,M001187,Not Voting
House,1,68,M001137,Yes
House,1,68,M001188,Yes
House,1,68,M001204,No
House,1,68,M001205,No
House,1,68,M001201,No
House,1,68,M001194,No
House,1,68,M001195,No
House,1,68,M001160,Yes
House,1,68,M001206,Yes
House,1,68,M001196,Yes
House,1,68,M001207,Yes
House,1,68,M001190,No
House,1,68,M001202,Yes
House,1,68,N000002,Not Voting
House,1,68,N000179,Yes
House,1,68,N000015,Yes
House,1,68,N000191,Yes
House,1,68,N000189,No
House,1,68,N000188,Yes
House,1,68,N000190,No
House,1,68,N000181,No
House,1,68,O000171,Yes
House,1,68,O000172,Yes
House,1,68,O000168,No
House,1,68,O000173,Yes
House,1,68,P000601,No
House,1,68,P000034,Yes
House,1,68,P000609,No
House,1,68,P000613,Yes
House,1,68,P000614,Yes
House,1,68,P000096,Yes
House,1,68,P000604,Yes
House,1,68,P000615,No
House,1,68,P000593,Yes
House,1,68,P000605,No
House,1,68,P000608,Yes
House,1,68,P000258,Yes
House,1,68,P000616,Yes
House,1,68,P000597,Yes
House,1,68,P000607,Yes
House,1,68,P000618,Yes
House,1,68,P000599,No
House,1,68,P000617,Yes
House,1,68,P000523,Yes
House,1,68,Q000023,Yes
House,1,68,R000606,Yes
House,1,68,R000601,No
House,1,68,R000585,No
House,1,68,R000610,No
House,1,68,R000602,Yes
House,1,68,R000597,No
House,1,68,R000588,Yes
House,1,68,R000611,No
House,1,68,R000591,No
House,1,68,M001159,No
House,1,68,R000582,No
House,1,68,R000575,No
House,1,68,R000395,No
House,1,68,R000607,No
House,1,68,R000613,Yes
House,1,68,R000612,No
House,1,68,R000616,Yes
House,1,68,R000603,No
House,1,68,R000614,No
House,1,68,R000486,Yes
House,1,68,R000599,Yes
House,1,68,R000576,Yes
House,1,68,R000515,Yes
House,1,68,R000609,No
House,1,68,R000577,Yes
House,1,68,S001156,Yes
House,1,68,S001168,Yes
House,1,68,S001176,No
House,1,68,S001205,Yes
House,1,68,S001145,Yes
House,1,68,S001150,Yes
House,1,68,S001190,Yes
House,1,68,S001180,Yes
House,1,68,S001216,Yes
House,1,68,S001183,No
House,1,68,S000185,Yes
House,1,68,S001189,No
House,1,68,S001157,Yes
House,1,68,S000244,No
House,1,68,S000248,Yes
House,1,68,S001185,Yes
House,1,68,S001206,Yes
House,1,68,S000344,Yes
House,1,68,S001207,Yes
House,1,68,S000364,No
House,1,68,S001148,No
House,1,68,S001165,Yes
House,1,68,S001208,Yes
House,1,68,S001195,No
House,1,68,S001172,No
House,1,68,S000522,Not Voting
House,1,68,S000510,Yes
House,1,68,S001199,No
House,1,68,S001200,Yes
