GAME_ID,TEAM_NAME,FG_PCT,WON,TEAM_NAME_OPP,FG_PCT_OPP,FG_PCT_DIFF
21700302,Milwaukee Bucks,0.5920000000000001,1,Sacramento Kings,0.40299999999999997,0.1890000000000001
21700303,Phoenix Suns,0.46399999999999997,0,Detroit Pistons,0.573,-0.10899999999999999
21700304,Oklahoma City Thunder,0.396,0,Orlando Magic,0.5920000000000001,-0.19600000000000006
21700305,Philadelphia 76ers,0.457,1,Washington Wizards,0.40399999999999997,0.05300000000000005
21700306,Miami Heat,0.381,0,New York Knicks,0.603,-0.22199999999999998
21700307,Toronto Raptors,0.531,1,Charlotte Hornets,0.46799999999999997,0.06300000000000006
21700308,Indiana Pacers,0.47700000000000004,0,Houston Rockets,0.488,-0.010999999999999954
21700309,Minnesota Timberwolves,0.58,1,New Orleans Pelicans,0.46399999999999997,0.11599999999999999
21700310,Dallas Mavericks,0.46399999999999997,0,Brooklyn Nets,0.467,-0.003000000000000058
21700311,San Antonio Spurs,0.507,1,Memphis Grizzlies,0.455,0.05199999999999999
21700312,Los Angeles Lakers,0.495,0,Golden State Warriors,0.5,-0.0050000000000000044
21700313,Atlanta Hawks,0.519,0,Cleveland Cavaliers,0.519,0.0
21700314,Boston Celtics,0.506,1,Philadelphia 76ers,0.41700000000000004,0.08899999999999997
21700315,Chicago Bulls,0.537,0,Denver Nuggets,0.45799999999999996,0.07900000000000007
21700316,Portland Trail Blazers,0.42200000000000004,0,Milwaukee Bucks,0.483,-0.06099999999999994
21700317,LA Clippers,0.5429999999999999,0,Utah Jazz,0.5760000000000001,-0.03300000000000014
21700318,Golden State Warriors,0.625,1,Orlando Magic,0.45799999999999996,0.16700000000000004
21700319,Toronto Raptors,0.495,1,Indiana Pacers,0.441,0.05399999999999999
21700320,Washington Wizards,0.483,1,Detroit Pistons,0.44299999999999995,0.040000000000000036
21700321,Miami Heat,0.488,1,Charlotte Hornets,0.48100000000000004,0.006999999999999951
21700322,Chicago Bulls,0.467,0,Sacramento Kings,0.529,-0.062
21700323,Memphis Grizzlies,0.405,0,San Antonio Spurs,0.44299999999999995,-0.03799999999999992
21700324,Oklahoma City Thunder,0.519,1,Minnesota Timberwolves,0.513,0.006000000000000005
21700325,New Orleans Pelicans,0.483,0,Utah Jazz,0.494,-0.01100000000000001
21700326,Phoenix Suns,0.475,0,Boston Celtics,0.525,-0.050000000000000044
21700327,LA Clippers,0.349,0,Dallas Mavericks,0.456,-0.10700000000000004
21700328,Brooklyn Nets,0.415,0,Atlanta Hawks,0.475,-0.06
21700329,Memphis Grizzlies,0.512,0,Cleveland Cavaliers,0.56,-0.04800000000000004
21700330,Philadelphia 76ers,0.40700000000000003,1,Detroit Pistons,0.436,-0.02899999999999997
21700331,Sacramento Kings,0.48100000000000004,0,Milwaukee Bucks,0.493,-0.011999999999999955
21700332,Los Angeles Lakers,0.442,0,Denver Nuggets,0.46,-0.018000000000000016
21700333,New Orleans Pelicans,0.523,1,Portland Trail Blazers,0.44799999999999995,0.07500000000000007
21700334,Orlando Magic,0.451,1,New York Knicks,0.462,-0.01100000000000001
21700335,Golden State Warriors,0.56,1,Miami Heat,0.40700000000000003,0.15300000000000002
21700336,LA Clippers,0.507,0,Minnesota Timberwolves,0.43200000000000005,0.07499999999999996
21700337,San Antonio Spurs,0.408,0,Oklahoma City Thunder,0.425,-0.017000000000000015
21700338,Houston Rockets,0.5,1,Los Angeles Lakers,0.381,0.119
21700339,Charlotte Hornets,0.405,1,Orlando Magic,0.439,-0.033999999999999975
21700340,New York Knicks,0.44,0,Indiana Pacers,0.535,-0.09500000000000003
21700341,Phoenix Suns,0.484,1,Philadelphia 76ers,0.429,0.05499999999999999
21700342,Brooklyn Nets,0.48200000000000004,1,Atlanta Hawks,0.366,0.11600000000000005
21700343,Boston Celtics,0.551,1,Milwaukee Bucks,0.449,0.10200000000000004
21700344,Cleveland Cavaliers,0.519,1,Chicago Bulls,0.415,0.10400000000000004
21700345,Memphis Grizzlies,0.47200000000000003,1,Minnesota Timberwolves,0.44299999999999995,0.02900000000000008
21700346,New Orleans Pelicans,0.495,0,Golden State Warriors,0.517,-0.02200000000000002
21700347,Dallas Mavericks,0.57,1,Denver Nuggets,0.418,0.15199999999999997
21700348,San Antonio Spurs,0.42700000000000005,1,Detroit Pistons,0.41200000000000003,0.015000000000000013
21700349,Utah Jazz,0.5660000000000001,1,Washington Wizards,0.28800000000000003,0.278
21700350,Toronto Raptors,0.478,1,Phoenix Suns,0.493,-0.015000000000000013
21700351,Oklahoma City Thunder,0.48100000000000004,1,Utah Jazz,0.43,0.051000000000000045
21700352,Portland Trail Blazers,0.41,0,Washington Wizards,0.47200000000000003,-0.062000000000000055
21700353,Sacramento Kings,0.45299999999999996,0,Cleveland Cavaliers,0.474,-0.02100000000000002
21700354,Indiana Pacers,0.44799999999999995,1,Chicago Bulls,0.47,-0.02200000000000002
21700355,Orlando Magic,0.469,1,Atlanta Hawks,0.43,0.03899999999999998
21700356,Boston Celtics,0.414,1,Dallas Mavericks,0.395,0.01899999999999996
21700357,New York Knicks,0.522,1,Memphis Grizzlies,0.414,0.10800000000000004
21700358,Golden State Warriors,0.47600000000000003,1,Charlotte Hornets,0.35100000000000003,0.125
21700359,Milwaukee Bucks,0.494,1,Detroit Pistons,0.414,0.08000000000000002
21700360,New Orleans Pelicans,0.535,1,Denver Nuggets,0.436,0.09900000000000003
21700361,Miami Heat,0.542,0,San Antonio Spurs,0.529,0.013000000000000012
21700362,LA Clippers,0.444,0,Minnesota Timberwolves,0.5489999999999999,-0.10499999999999993
21700363,Philadelphia 76ers,0.48100000000000004,0,Los Angeles Lakers,0.43799999999999994,0.043000000000000094
21700364,Phoenix Suns,0.462,0,Washington Wizards,0.506,-0.043999999999999984
21700365,Oklahoma City Thunder,0.38799999999999996,0,Brooklyn Nets,0.43799999999999994,-0.04999999999999999
21700366,Houston Rockets,0.469,1,Utah Jazz,0.442,0.02699999999999997
21700367,Chicago Bulls,0.485,1,Charlotte Hornets,0.4,0.08499999999999996
21700368,Detroit Pistons,0.413,0,Golden State Warriors,0.48100000000000004,-0.06800000000000006
21700369,Indiana Pacers,0.442,1,Cleveland Cavaliers,0.435,0.007000000000000006
21700370,Denver Nuggets,0.494,1,Orlando Magic,0.39799999999999996,0.09600000000000003
21700371,Memphis Grizzlies,0.5,0,Toronto Raptors,0.474,0.026000000000000023
21700372,Milwaukee Bucks,0.456,1,Dallas Mavericks,0.467,-0.01100000000000001
21700373,New Orleans Pelicans,0.461,0,Sacramento Kings,0.485,-0.023999999999999966
21700374,San Antonio Spurs,0.469,1,Boston Celtics,0.45799999999999996,0.01100000000000001
21700375,LA Clippers,0.488,1,Washington Wizards,0.512,-0.02400000000000002
21700376,Miami Heat,0.467,1,Brooklyn Nets,0.40700000000000003,0.06
21700377,Charlotte Hornets,0.441,0,Los Angeles Lakers,0.506,-0.065
21700378,Atlanta Hawks,0.513,1,Orlando Magic,0.489,0.02400000000000002
21700379,Cleveland Cavaliers,0.48,1,Philadelphia 76ers,0.474,0.006000000000000005
21700380,Chicago Bulls,0.512,1,New York Knicks,0.473,0.039000000000000035
21700381,Utah Jazz,0.434,0,Milwaukee Bucks,0.5429999999999999,-0.10899999999999993
21700382,Oklahoma City Thunder,0.391,1,Memphis Grizzlies,0.44299999999999995,-0.051999999999999935
21700383,Phoenix Suns,0.43799999999999994,0,San Antonio Spurs,0.46,-0.022000000000000075
21700384,Portland Trail Blazers,0.511,0,Houston Rockets,0.5329999999999999,-0.02199999999999991
21700385,Sacramento Kings,0.479,0,Toronto Raptors,0.44799999999999995,0.031000000000000028
21700386,Detroit Pistons,0.33299999999999996,0,Boston Celtics,0.418,-0.08500000000000002
21700387,Denver Nuggets,0.45299999999999996,0,Indiana Pacers,0.527,-0.07400000000000007
21700388,Dallas Mavericks,0.457,0,Minnesota Timberwolves,0.5,-0.04299999999999998
21700389,New Orleans Pelicans,0.575,1,Philadelphia 76ers,0.45799999999999996,0.11699999999999999
21700390,New York Knicks,0.488,1,Atlanta Hawks,0.48100000000000004,0.006999999999999951
21700391,Boston Celtics,0.39799999999999996,0,Chicago Bulls,0.48100000000000004,-0.08300000000000007
21700392,Houston Rockets,0.545,1,New Orleans Pelicans,0.5760000000000001,-0.031000000000000028
21700393,Memphis Grizzlies,0.389,0,Miami Heat,0.561,-0.17200000000000004
21700394,Oklahoma City Thunder,0.41200000000000003,0,Charlotte Hornets,0.531,-0.119
21700395,Portland Trail Blazers,0.42,0,Golden State Warriors,0.55,-0.13000000000000006
21700396,LA Clippers,0.37,1,Toronto Raptors,0.4,-0.030000000000000027
21700397,Atlanta Hawks,0.467,0,Cleveland Cavaliers,0.5579999999999999,-0.09099999999999991
21700398,Detroit Pistons,0.354,0,Denver Nuggets,0.506,-0.15200000000000002
21700399,Los Angeles Lakers,0.41200000000000003,0,New York Knicks,0.475,-0.06299999999999994
21700400,Washington Wizards,0.4,0,Brooklyn Nets,0.405,-0.0050000000000000044
21700401,Minnesota Timberwolves,0.40700000000000003,0,Philadelphia 76ers,0.5,-0.09299999999999997
21700402,San Antonio Spurs,0.402,0,Dallas Mavericks,0.42700000000000005,-0.025000000000000022
21700403,Sacramento Kings,0.42700000000000005,1,Phoenix Suns,0.41100000000000003,0.016000000000000014
21700404,Oklahoma City Thunder,0.409,1,Indiana Pacers,0.449,-0.040000000000000036
21700405,Orlando Magic,0.42,0,LA Clippers,0.44299999999999995,-0.022999999999999965
21700406,Washington Wizards,0.46799999999999997,1,Memphis Grizzlies,0.38299999999999995,0.08500000000000002
21700407,Denver Nuggets,0.495,0,Boston Celtics,0.595,-0.09999999999999998
21700408,Miami Heat,0.47200000000000003,0,Portland Trail Blazers,0.5,-0.02799999999999997
21700409,Utah Jazz,0.462,0,Chicago Bulls,0.441,0.02100000000000002
21700410,New Orleans Pelicans,0.563,1,Milwaukee Bucks,0.46299999999999997,0.09999999999999998
21700411,Phoenix Suns,0.446,0,Toronto Raptors,0.435,0.01100000000000001
21700412,Houston Rockets,0.44299999999999995,1,Charlotte Hornets,0.414,0.02899999999999997
21700413,Atlanta Hawks,0.457,0,Detroit Pistons,0.456,0.0010000000000000009
21700414,Brooklyn Nets,0.446,0,New York Knicks,0.461,-0.015000000000000013
21700415,Los Angeles Lakers,0.495,0,Cleveland Cavaliers,0.5,-0.0050000000000000044
21700416,Sacramento Kings,0.414,0,Minnesota Timberwolves,0.561,-0.14700000000000008
21700417,Dallas Mavericks,0.451,0,Golden State Warriors,0.603,-0.15199999999999997
21700418,Miami Heat,0.5,1,Charlotte Hornets,0.41,0.09000000000000002
21700419,Detroit Pistons,0.419,1,Indiana Pacers,0.402,0.01699999999999996
21700420,Portland Trail Blazers,0.43,1,Orlando Magic,0.381,0.04899999999999999
21700421,Oklahoma City Thunder,0.41600000000000004,1,Philadelphia 76ers,0.44,-0.023999999999999966
21700422,LA Clippers,0.384,0,Washington Wizards,0.44299999999999995,-0.05899999999999994
21700423,Boston Celtics,0.40700000000000003,0,Utah Jazz,0.48200000000000004,-0.07500000000000001
21700424,Toronto Raptors,0.557,1,Brooklyn Nets,0.42100000000000004,0.136
21700425,Memphis Grizzlies,0.462,1,Atlanta Hawks,0.442,0.020000000000000018
21700426,Chicago Bulls,0.488,1,Milwaukee Bucks,0.48200000000000004,0.00599999999999995
21700427,Denver Nuggets,0.46,1,New Orleans Pelicans,0.473,-0.012999999999999956
21700428,San Antonio Spurs,0.489,0,Houston Rockets,0.473,0.016000000000000014
21700429,Portland Trail Blazers,0.46799999999999997,1,Charlotte Hornets,0.344,0.124
21700430,Utah Jazz,0.457,0,Cleveland Cavaliers,0.532,-0.07500000000000001
21700431,New York Knicks,0.551,1,Oklahoma City Thunder,0.424,0.12700000000000006
21700432,LA Clippers,0.43799999999999994,0,Miami Heat,0.37799999999999995,0.06
21700433,Milwaukee Bucks,0.46299999999999997,0,Houston Rockets,0.461,0.0019999999999999463
21700434,Minnesota Timberwolves,0.42100000000000004,0,Phoenix Suns,0.45799999999999996,-0.03699999999999992
21700435,San Antonio Spurs,0.45299999999999996,1,Dallas Mavericks,0.488,-0.03500000000000003
21700436,Boston Celtics,0.488,1,Memphis Grizzlies,0.405,0.08299999999999996
21700437,Toronto Raptors,0.424,1,Sacramento Kings,0.469,-0.044999999999999984
21700438,Orlando Magic,0.48200000000000004,0,Detroit Pistons,0.47200000000000003,0.010000000000000009
21700439,Indiana Pacers,0.5660000000000001,1,Brooklyn Nets,0.42,0.14600000000000007
21700440,Washington Wizards,0.429,0,Cleveland Cavaliers,0.47100000000000003,-0.04200000000000004
21700441,New York Knicks,0.419,0,Charlotte Hornets,0.489,-0.07
21700442,Boston Celtics,0.557,1,Indiana Pacers,0.46799999999999997,0.08900000000000008
21700443,Miami Heat,0.456,0,Atlanta Hawks,0.45799999999999996,-0.0019999999999999463
21700444,Philadelphia 76ers,0.484,0,Chicago Bulls,0.478,0.006000000000000005
21700445,Houston Rockets,0.519,1,Utah Jazz,0.462,0.056999999999999995
21700446,Portland Trail Blazers,0.5479999999999999,0,Minnesota Timberwolves,0.462,0.08599999999999991
21700447,Oklahoma City Thunder,0.48100000000000004,1,Denver Nuggets,0.43,0.051000000000000045
21700448,Phoenix Suns,0.44299999999999995,1,Dallas Mavericks,0.364,0.07899999999999996
21700449,San Antonio Spurs,0.488,1,LA Clippers,0.44,0.04799999999999999
21700450,Los Angeles Lakers,0.446,0,Golden State Warriors,0.402,0.043999999999999984
21700451,Philadelphia 76ers,0.42,0,Sacramento Kings,0.451,-0.031000000000000028
21700452,New Orleans Pelicans,0.425,0,Washington Wizards,0.5,-0.07500000000000001
21700453,Cleveland Cavaliers,0.5,0,Milwaukee Bucks,0.524,-0.02400000000000002
21700454,Toronto Raptors,0.5379999999999999,1,Charlotte Hornets,0.45899999999999996,0.07899999999999996
21700455,Atlanta Hawks,0.43200000000000005,0,Indiana Pacers,0.488,-0.05599999999999994
21700456,Boston Celtics,0.375,0,Miami Heat,0.44,-0.065
21700457,Sacramento Kings,0.488,1,Brooklyn Nets,0.39,0.09799999999999998
21700458,Chicago Bulls,0.506,1,Orlando Magic,0.39299999999999996,0.11300000000000004
21700459,Los Angeles Lakers,0.47100000000000003,1,Houston Rockets,0.41100000000000003,0.06
21700460,Oklahoma City Thunder,0.519,1,Utah Jazz,0.35600000000000004,0.16299999999999998
21700461,Dallas Mavericks,0.5329999999999999,1,Detroit Pistons,0.429,0.10399999999999993
21700462,Denver Nuggets,0.5,0,Minnesota Timberwolves,0.494,0.006000000000000005
21700463,Portland Trail Blazers,0.396,0,San Antonio Spurs,0.519,-0.123
21700464,Memphis Grizzlies,0.33299999999999996,0,Golden State Warriors,0.45899999999999996,-0.126
21700465,LA Clippers,0.47100000000000003,1,Phoenix Suns,0.361,0.11000000000000004
21700466,Cleveland Cavaliers,0.512,1,Chicago Bulls,0.5529999999999999,-0.040999999999999925
21700467,Philadelphia 76ers,0.523,0,Toronto Raptors,0.41200000000000003,0.11099999999999999
21700468,New York Knicks,0.456,1,Boston Celtics,0.384,0.07200000000000001
21700469,Memphis Grizzlies,0.433,0,Phoenix Suns,0.40700000000000003,0.025999999999999968
21700470,Utah Jazz,0.45899999999999996,1,San Antonio Spurs,0.436,0.022999999999999965
21700471,New York Knicks,0.45399999999999996,0,Detroit Pistons,0.43200000000000005,0.02199999999999991
21700472,New Orleans Pelicans,0.5,1,Orlando Magic,0.424,0.07600000000000001
21700473,Brooklyn Nets,0.5,1,Washington Wizards,0.366,0.134
21700474,Dallas Mavericks,0.507,0,Miami Heat,0.639,-0.132
21700475,LA Clippers,0.473,1,Houston Rockets,0.462,0.010999999999999954
21700476,Milwaukee Bucks,0.47100000000000003,1,Charlotte Hornets,0.44299999999999995,0.02800000000000008
21700477,Atlanta Hawks,0.518,0,Oklahoma City Thunder,0.537,-0.019000000000000017
21700478,Portland Trail Blazers,0.42200000000000004,0,Denver Nuggets,0.494,-0.07199999999999995
21700479,Los Angeles Lakers,0.426,0,Golden State Warriors,0.494,-0.068
21700480,Toronto Raptors,0.41200000000000003,1,Philadelphia 76ers,0.413,-0.0009999999999999454
21700481,Milwaukee Bucks,0.483,0,Charlotte Hornets,0.486,-0.0030000000000000027
21700482,Brooklyn Nets,0.429,0,Indiana Pacers,0.522,-0.09300000000000003
21700483,Washington Wizards,0.547,1,Orlando Magic,0.483,0.06400000000000006
21700484,Dallas Mavericks,0.506,0,Atlanta Hawks,0.56,-0.05400000000000005
21700485,Chicago Bulls,0.395,0,Boston Celtics,0.478,-0.08299999999999996
21700486,Miami Heat,0.424,0,New Orleans Pelicans,0.534,-0.11000000000000004
21700487,Memphis Grizzlies,0.444,1,LA Clippers,0.494,-0.04999999999999999
21700488,Utah Jazz,0.45799999999999996,0,Oklahoma City Thunder,0.44299999999999995,0.015000000000000013
21700489,Denver Nuggets,0.46299999999999997,1,Golden State Warriors,0.381,0.08199999999999996
21700490,Minnesota Timberwolves,0.5,1,Phoenix Suns,0.465,0.034999999999999976
21700491,Los Angeles Lakers,0.424,0,Portland Trail Blazers,0.41100000000000003,0.012999999999999956
21700492,San Antonio Spurs,0.5,1,Sacramento Kings,0.465,0.034999999999999976
21700493,New York Knicks,0.40399999999999997,0,Philadelphia 76ers,0.42700000000000005,-0.023000000000000076
21700494,Cleveland Cavaliers,0.318,0,Golden State Warriors,0.46299999999999997,-0.14499999999999996
21700495,Boston Celtics,0.48100000000000004,0,Washington Wizards,0.462,0.019000000000000017
21700496,Houston Rockets,0.43200000000000005,0,Oklahoma City Thunder,0.544,-0.11199999999999999
21700497,Los Angeles Lakers,0.435,0,Minnesota Timberwolves,0.583,-0.14799999999999996
21700498,Indiana Pacers,0.442,0,Detroit Pistons,0.5,-0.057999999999999996
21700499,Toronto Raptors,0.337,0,Dallas Mavericks,0.426,-0.08899999999999997
21700500,Miami Heat,0.451,1,Orlando Magic,0.40700000000000003,0.043999999999999984
21700501,Chicago Bulls,0.43700000000000006,1,Milwaukee Bucks,0.47,-0.03299999999999992
21700502,Brooklyn Nets,0.419,0,San Antonio Spurs,0.513,-0.09400000000000003
21700503,Denver Nuggets,0.48100000000000004,1,Utah Jazz,0.321,0.16000000000000003
21700504,Phoenix Suns,0.444,1,Memphis Grizzlies,0.402,0.04199999999999998
21700505,Sacramento Kings,0.41700000000000004,0,LA Clippers,0.5429999999999999,-0.1259999999999999
21700506,Charlotte Hornets,0.368,0,Boston Celtics,0.474,-0.10599999999999998
21700507,Indiana Pacers,0.48100000000000004,0,Dallas Mavericks,0.513,-0.03199999999999997
21700508,Washington Wizards,0.43200000000000005,0,Atlanta Hawks,0.436,-0.003999999999999948
21700509,Chicago Bulls,0.40700000000000003,1,New York Knicks,0.40700000000000003,0.0
21700510,Minnesota Timberwolves,0.522,1,Denver Nuggets,0.462,0.06
21700511,Brooklyn Nets,0.456,0,New Orleans Pelicans,0.5329999999999999,-0.0769999999999999
21700512,Oklahoma City Thunder,0.529,1,Toronto Raptors,0.424,0.10500000000000004
21700513,Cleveland Cavaliers,0.43200000000000005,0,Sacramento Kings,0.519,-0.08699999999999997
21700514,Golden State Warriors,0.593,1,Utah Jazz,0.402,0.19099999999999995
21700515,Los Angeles Lakers,0.376,0,Memphis Grizzlies,0.493,-0.11699999999999999
21700516,Orlando Magic,0.451,1,Detroit Pistons,0.402,0.04899999999999999
21700517,Boston Celtics,0.451,1,Houston Rockets,0.375,0.07600000000000001
21700518,Minnesota Timberwolves,0.479,0,Milwaukee Bucks,0.547,-0.06800000000000006
21700519,San Antonio Spurs,0.513,1,New York Knicks,0.456,0.056999999999999995
21700520,Philadelphia 76ers,0.483,0,Portland Trail Blazers,0.467,0.01599999999999996
21700521,Washington Wizards,0.534,1,Houston Rockets,0.42700000000000005,0.10699999999999998
21700522,Toronto Raptors,0.43799999999999994,1,Atlanta Hawks,0.43200000000000005,0.005999999999999894
21700523,Miami Heat,0.337,0,Brooklyn Nets,0.494,-0.15699999999999997
21700524,Chicago Bulls,0.506,1,Indiana Pacers,0.462,0.043999999999999984
21700525,New Orleans Pelicans,0.494,0,Dallas Mavericks,0.5539999999999999,-0.05999999999999994
21700526,Oklahoma City Thunder,0.45799999999999996,0,Milwaukee Bucks,0.47100000000000003,-0.013000000000000067
21700527,Phoenix Suns,0.48200000000000004,1,Sacramento Kings,0.46299999999999997,0.019000000000000072
21700528,Golden State Warriors,0.46,0,Charlotte Hornets,0.461,-0.0010000000000000009
21700529,Los Angeles Lakers,0.489,0,LA Clippers,0.488,0.0010000000000000009
21700530,Detroit Pistons,0.444,1,San Antonio Spurs,0.369,0.07500000000000001
21700531,Miami Heat,0.511,1,Orlando Magic,0.5429999999999999,-0.03199999999999992
21700532,New York Knicks,0.436,1,New Orleans Pelicans,0.452,-0.016000000000000014
21700533,Portland Trail Blazers,0.424,0,Atlanta Hawks,0.449,-0.025000000000000022
21700534,Cleveland Cavaliers,0.42,0,Utah Jazz,0.46299999999999997,-0.04299999999999998
21700535,Golden State Warriors,0.588,1,Memphis Grizzlies,0.521,0.06699999999999995
21700536,Denver Nuggets,0.402,0,Philadelphia 76ers,0.484,-0.08199999999999996
21700537,Washington Wizards,0.462,1,Chicago Bulls,0.457,0.0050000000000000044
21700538,Minnesota Timberwolves,0.47700000000000004,1,Indiana Pacers,0.38799999999999996,0.08900000000000008
21700539,Boston Celtics,0.494,1,Brooklyn Nets,0.41100000000000003,0.08299999999999996
21700540,Los Angeles Lakers,0.505,0,Houston Rockets,0.462,0.04299999999999998
21700541,Dallas Mavericks,0.517,1,Oklahoma City Thunder,0.483,0.03400000000000003
21700542,LA Clippers,0.474,1,Charlotte Hornets,0.387,0.08699999999999997
21700543,Sacramento Kings,0.43,0,Memphis Grizzlies,0.539,-0.10900000000000004
21700544,Philadelphia 76ers,0.5579999999999999,1,Phoenix Suns,0.42,0.13799999999999996
21700545,Orlando Magic,0.365,0,Brooklyn Nets,0.439,-0.07400000000000001
21700546,Toronto Raptors,0.495,1,Milwaukee Bucks,0.473,0.02200000000000002
21700547,Chicago Bulls,0.433,0,Portland Trail Blazers,0.435,-0.0020000000000000018
21700548,Minnesota Timberwolves,0.494,1,Los Angeles Lakers,0.447,0.046999999999999986
21700549,Portland Trail Blazers,0.467,0,Cleveland Cavaliers,0.518,-0.05099999999999999
21700550,San Antonio Spurs,0.37799999999999995,1,New York Knicks,0.402,-0.024000000000000077
21700551,Atlanta Hawks,0.414,0,Phoenix Suns,0.506,-0.09200000000000003
21700552,Charlotte Hornets,0.573,1,Sacramento Kings,0.517,0.05599999999999994
21700553,Memphis Grizzlies,0.48100000000000004,0,LA Clippers,0.5489999999999999,-0.0679999999999999
21700554,Orlando Magic,0.385,0,Houston Rockets,0.47200000000000003,-0.08700000000000002
21700555,San Antonio Spurs,0.44799999999999995,0,Philadelphia 76ers,0.45,-0.0020000000000000573
21700556,New York Knicks,0.47700000000000004,0,Washington Wizards,0.593,-0.11599999999999994
21700557,Brooklyn Nets,0.514,1,Minnesota Timberwolves,0.45,0.064
21700558,Detroit Pistons,0.47700000000000004,0,Miami Heat,0.512,-0.034999999999999976
21700559,Boston Celtics,0.446,1,Cleveland Cavaliers,0.348,0.09800000000000003
21700560,Toronto Raptors,0.489,1,Chicago Bulls,0.462,0.02699999999999997
21700561,Milwaukee Bucks,0.5870000000000001,1,Indiana Pacers,0.488,0.09900000000000009
21700562,Dallas Mavericks,0.478,0,Golden State Warriors,0.527,-0.049000000000000044
21700563,Phoenix Suns,0.424,0,Denver Nuggets,0.622,-0.198
21700564,New Orleans Pelicans,0.5,1,Utah Jazz,0.452,0.04799999999999999
21700565,Los Angeles Lakers,0.413,0,Oklahoma City Thunder,0.602,-0.189
21700566,Golden State Warriors,0.552,1,Houston Rockets,0.47200000000000003,0.08000000000000002
21700567,Oklahoma City Thunder,0.537,1,LA Clippers,0.45,0.08700000000000002
21700568,Miami Heat,0.40399999999999997,1,New York Knicks,0.488,-0.08400000000000002
21700569,Detroit Pistons,0.385,0,Philadelphia 76ers,0.489,-0.10399999999999998
21700570,Minnesota Timberwolves,0.368,0,Boston Celtics,0.40399999999999997,-0.035999999999999976
21700571,Toronto Raptors,0.5579999999999999,1,Milwaukee Bucks,0.532,0.025999999999999912
21700572,Chicago Bulls,0.564,1,Dallas Mavericks,0.5329999999999999,0.031000000000000028
21700573,San Antonio Spurs,0.47100000000000003,1,Phoenix Suns,0.42200000000000004,0.04899999999999999
21700574,Denver Nuggets,0.442,1,Utah Jazz,0.452,-0.010000000000000009
21700575,Memphis Grizzlies,0.40700000000000003,0,Washington Wizards,0.39299999999999996,0.014000000000000068
21700576,Atlanta Hawks,0.361,0,Portland Trail Blazers,0.5379999999999999,-0.17699999999999994
21700577,Charlotte Hornets,0.424,1,Los Angeles Lakers,0.40399999999999997,0.020000000000000018
21700578,LA Clippers,0.429,0,Golden State Warriors,0.415,0.014000000000000012
21700579,Brooklyn Nets,0.33,0,Boston Celtics,0.37799999999999995,-0.04799999999999993
21700580,Houston Rockets,0.42200000000000004,0,Detroit Pistons,0.507,-0.08499999999999996
21700581,Chicago Bulls,0.375,0,Indiana Pacers,0.5579999999999999,-0.18299999999999994
21700582,Cleveland Cavaliers,0.5,1,Orlando Magic,0.5,0.0
21700583,Milwaukee Bucks,0.488,1,Washington Wizards,0.474,0.014000000000000012
21700584,Minnesota Timberwolves,0.489,1,New Orleans Pelicans,0.423,0.066
21700585,Denver Nuggets,0.461,0,Sacramento Kings,0.447,0.014000000000000012
21700586,Utah Jazz,0.451,0,Miami Heat,0.48200000000000004,-0.031000000000000028
21700587,New York Knicks,0.45799999999999996,1,Dallas Mavericks,0.38,0.07799999999999996
21700588,Oklahoma City Thunder,0.465,0,Phoenix Suns,0.44299999999999995,0.022000000000000075
21700589,San Antonio Spurs,0.494,0,Portland Trail Blazers,0.522,-0.028000000000000025
21700590,Los Angeles Lakers,0.5579999999999999,1,Atlanta Hawks,0.436,0.12199999999999994
21700591,Indiana Pacers,0.557,1,Milwaukee Bucks,0.45899999999999996,0.09800000000000009
21700592,Brooklyn Nets,0.39,0,Toronto Raptors,0.426,-0.035999999999999976
21700593,Chicago Bulls,0.465,0,Houston Rockets,0.45299999999999996,0.012000000000000066
21700594,Minnesota Timberwolves,0.52,1,Cleveland Cavaliers,0.44,0.08000000000000002
21700595,Detroit Pistons,0.441,0,New Orleans Pelicans,0.561,-0.12000000000000005
21700596,San Antonio Spurs,0.489,1,Sacramento Kings,0.488,0.0010000000000000009
21700597,Golden State Warriors,0.565,1,Denver Nuggets,0.495,0.06999999999999995
21700598,Atlanta Hawks,0.396,0,LA Clippers,0.447,-0.05099999999999999
21700599,Toronto Raptors,0.389,0,Miami Heat,0.402,-0.013000000000000012
21700600,Oklahoma City Thunder,0.44,0,Portland Trail Blazers,0.531,-0.09100000000000003
21700601,Dallas Mavericks,0.518,1,Orlando Magic,0.456,0.062
21700602,Sacramento Kings,0.345,0,Los Angeles Lakers,0.48100000000000004,-0.13600000000000007
21700603,Charlotte Hornets,0.512,0,Dallas Mavericks,0.47,0.04200000000000004
21700604,Miami Heat,0.531,1,Indiana Pacers,0.494,0.03700000000000003
21700605,Washington Wizards,0.526,0,Utah Jazz,0.467,0.059
21700606,Detroit Pistons,0.516,1,Brooklyn Nets,0.365,0.15100000000000002
21700607,Chicago Bulls,0.45899999999999996,1,New York Knicks,0.5,-0.041000000000000036
21700608,Portland Trail Blazers,0.48200000000000004,0,Houston Rockets,0.45,0.03200000000000003
21700609,Memphis Grizzlies,0.42,1,New Orleans Pelicans,0.442,-0.02200000000000002
21700610,Orlando Magic,0.433,0,Milwaukee Bucks,0.5489999999999999,-0.11599999999999994
